Gender,Major,Program,GPA
Male,PhD,ECE,8.915650269145342
Male,B.Tech,ECE,7.705957407307455
Male,MS,CND,7.526590062135708
Male,B.Tech,ECE,4.483004447788483
Male,B.Tech,CHD,7.764679175435235
Male,B.Tech,CSE,7.366686773855075
Male,B.Tech,ECE,6.625337690927823
Male,PhD,CND,8.86240315334894
Male,B.Tech,ECE,7.84799753396285
Other,B.Tech,CND,7.17609548823085
Male,B.Tech,ECE,7.035058417871114
Female,B.Tech,ECE,7.050967717599681
Male,B.Tech,ECE,7.679939872834746
Female,B.Tech,CND,6.142523653457012
Female,B.Tech,ECE,7.425983121785037
Male,B.Tech,CSE,6.07940905553041
Male,PhD,ECE,8.968277585876118
Male,MS,ECE,8.372490000102664
Male,PhD,CSE,7.955885869180536
Female,B.Tech,ECE,7.08059582402975
Female,B.Tech,CSE,6.1462136199719595
Female,B.Tech,ECE,8.504112837700795
Male,B.Tech,CHD,8.622875984471209
Female,B.Tech,ECE,7.696223682562848
Female,B.Tech,CHD,8.556656567654578
Male,B.Tech,CSE,7.1517959488725005
Male,B.Tech,CND,7.763512567174797
Female,MS,CSE,8.85730716533683
Male,B.Tech,CSE,6.994256404484083
Female,B.Tech,CHD,7.071103857317345
Male,B.Tech,ECE,7.933656601428898
Female,B.Tech,CSE,7.6464979655959935
Male,B.Tech,CND,6.244539279798947
Male,B.Tech,ECE,4.813170628728531
Male,B.Tech,CND,6.824471937402952
Female,MS,ECE,6.532160074542375
Female,MS,ECE,7.306287864726116
Male,B.Tech,ECE,6.125713042799616
Male,B.Tech,CSE,6.431357689059873
Female,B.Tech,ECE,7.820438144163542
Male,MS,ECE,8.726375678511182
Female,B.Tech,CSE,7.508740719807207
Male,B.Tech,CSE,7.632506976061805
Male,B.Tech,CSE,7.6561204563686465
Male,B.Tech,CHD,4.503170008779076
Male,MS,ECE,8.007138377404981
Female,B.Tech,ECE,5.203541278829995
Male,B.Tech,CND,7.509139475671541
Male,B.Tech,ECE,4.906891852680303
Female,B.Tech,CND,6.819561464649301
Male,MS,ECE,8.38343884321371
Male,MS,CSE,7.217569436178581
Female,B.Tech,ECE,7.96171596051322
Male,B.Tech,ECE,7.506622169951747
Male,B.Tech,CHD,7.38082469583791
Female,B.Tech,ECE,7.698001587510532
Male,B.Tech,CSE,6.640799912233344
Male,B.Tech,ECE,7.1519188637568085
Male,B.Tech,ECE,7.010051572234199
Female,B.Tech,CSE,6.987451055383855
Male,B.Tech,ECE,6.327968923352923
Male,MS,CND,7.130227519694106
Female,B.Tech,CHD,6.663141650710525
Female,MS,ECE,7.725636464964013
Male,B.Tech,CSE,6.26326901248311
Male,B.Tech,CSE,7.8520537818100244
Male,MS,ECE,7.179455367501071
Female,B.Tech,ECE,6.828490841108758
Male,MS,ECE,8.816437798092876
Male,B.Tech,CSE,7.909129352599552
Female,B.Tech,CND,8.216293885097283
Female,B.Tech,CHD,6.409219422625773
Male,B.Tech,ECE,7.7842881257277075
Female,B.Tech,CSE,5.937029603021868
Male,B.Tech,CSE,6.72412604418346
Female,B.Tech,CSE,6.818244189219807
Male,B.Tech,ECE,6.424159787801989
Male,B.Tech,CSE,6.638186011915475
Female,B.Tech,CHD,6.506624072502647
Male,B.Tech,CND,6.017606188898305
Male,B.Tech,CSE,7.856413506005792
Female,MS,ECE,7.872284997988012
Female,MS,CHD,8.1410055807421
Male,B.Tech,CND,7.163776871192855
Female,PhD,CND,8.327363212555012
Male,B.Tech,CSE,7.092804546056429
Male,PhD,CSE,8.14729138998449
Male,MS,CHD,8.992877807960404
Male,MS,CHD,8.532521333144752
Female,B.Tech,CSE,7.01838203277102
Male,B.Tech,ECE,6.552945564033937
Male,B.Tech,ECE,6.881179157270919
Male,MS,CSE,8.292335061460221
Female,B.Tech,CHD,8.499940092536312
Male,MS,CSE,7.038866718734469
Male,B.Tech,ECE,7.6597747586417775
Male,MS,CHD,8.788706545745043
Male,B.Tech,CSE,5.513281530094768
Male,B.Tech,ECE,6.818849123268725
Female,B.Tech,ECE,5.9354820269169615
Female,B.Tech,CND,7.430529611677034
Male,B.Tech,CSE,6.6416490676444475
Female,MS,CHD,7.908902653183913
Female,B.Tech,ECE,6.5889441927215255
Female,B.Tech,ECE,7.720163432768269
Male,MS,CND,8.160323072418697
Male,B.Tech,CSE,7.230926764039656
Male,PhD,ECE,8.380310912540727
Male,PhD,CHD,8.586245440226069
Female,B.Tech,CSE,6.7380281451436765
Female,B.Tech,CND,8.700774787540926
Female,B.Tech,ECE,5.765205248781481
Male,MS,ECE,6.7918570862812455
Male,B.Tech,CHD,5.191319431391427
Other,B.Tech,ECE,4.920411880707564
Female,MS,ECE,8.471218870374177
Male,B.Tech,CSE,7.551367699282641
Female,MS,ECE,8.845443544242917
Female,MS,CSE,7.260353249706134
Male,B.Tech,ECE,7.7454614547455005
Male,MS,ECE,8.039776843504514
Male,MS,ECE,8.116610549409101
Male,B.Tech,ECE,7.625622895349608
Male,B.Tech,CSE,6.243718248937556
Female,B.Tech,CND,9.587249135404488
Male,B.Tech,CSE,8.331880304275353
Male,PhD,CND,8.03414702300232
Male,B.Tech,ECE,5.909261942276652
Male,B.Tech,ECE,6.912095838195309
Female,B.Tech,CSE,7.182258443582042
Male,B.Tech,CND,8.065615259708311
Male,PhD,ECE,7.715639544215838
Female,MS,ECE,8.199840860239416
Male,B.Tech,CND,5.4709849755852105
Male,B.Tech,CHD,7.436357593411119
Male,B.Tech,ECE,6.8924957795419495
Male,B.Tech,CND,8.936679762285763
Male,B.Tech,ECE,5.453997455780323
Male,B.Tech,CSE,8.370608381490104
Male,PhD,ECE,7.448084332416892
Female,B.Tech,CSE,5.672789725593496
Male,MS,ECE,6.826033809069484
Male,B.Tech,ECE,7.250352608451054
Male,B.Tech,ECE,5.826301189246267
Male,MS,CSE,7.056167946303623
Female,B.Tech,CHD,7.20276760162338
Male,MS,CSE,8.316242770112284
Female,B.Tech,CND,7.039849304150326
Male,B.Tech,CND,6.837780850978447
Male,MS,CND,9.280236742706025
Male,B.Tech,CHD,7.14583626624197
Other,MS,CSE,8.563984031745575
Male,PhD,CHD,8.37146106284498
Male,B.Tech,CSE,5.902123711745316
Male,B.Tech,CSE,7.549887681902017
Female,B.Tech,ECE,6.344202688530208
Male,B.Tech,CSE,6.909013861960764
Female,MS,CND,8.213781877325399
Male,B.Tech,CND,5.0585819331133575
Male,B.Tech,CSE,5.390497876108271
Male,MS,ECE,8.636621420748295
Male,B.Tech,ECE,6.336253553401056
Male,MS,CND,7.568574607623797
Male,B.Tech,ECE,7.16643839737082
Female,PhD,ECE,8.107163701439067
Male,B.Tech,ECE,7.41758838164279
Male,B.Tech,ECE,6.948878211266956
Male,B.Tech,CND,7.198602950180448
Male,B.Tech,CSE,6.298141609757748
Male,PhD,CSE,8.396797411640465
Male,B.Tech,CHD,8.105089086835443
Male,MS,CND,7.602576248720061
Female,B.Tech,CHD,7.915318300272151
Female,B.Tech,ECE,6.948439681677351
Male,B.Tech,ECE,7.7344816559779375
Male,B.Tech,ECE,7.1287713183531105
Male,B.Tech,CSE,6.966589079902073
Male,B.Tech,ECE,7.349729682076366
Male,PhD,CSE,8.906798781151124
Male,B.Tech,CSE,7.236097294215075
Female,B.Tech,CND,7.478530830908397
Female,B.Tech,CSE,6.631515086423299
Male,B.Tech,CND,8.570886473995026
Male,PhD,ECE,8.620168555464836
Male,B.Tech,CSE,7.077708460025006
Female,B.Tech,ECE,6.877346327745325
Male,B.Tech,ECE,7.977908269273111
Male,B.Tech,ECE,6.393795922954741
Female,B.Tech,CHD,5.217124983728667
Male,B.Tech,CSE,7.072399599424456
Female,B.Tech,CND,8.190004573114344
Male,B.Tech,CSE,8.591308811184675
Male,MS,CND,7.924894239596284
Male,B.Tech,ECE,7.043587663941783
Female,MS,CND,8.363671302761169
Female,B.Tech,ECE,6.735650581136235
Female,MS,CSE,8.361484163873804
Male,B.Tech,CND,6.914598248931732
Female,B.Tech,CSE,8.01136825719018
Male,B.Tech,CSE,7.7229805130978235
Male,B.Tech,CHD,7.810227832302433
Female,B.Tech,CSE,6.794682355197912
Male,B.Tech,CSE,8.925927320502261
Male,B.Tech,ECE,7.483911942379472
Male,B.Tech,CHD,7.247294053486831
Male,B.Tech,CSE,6.239057019433028
Male,MS,ECE,7.932049725896012
Male,B.Tech,ECE,7.114379760702636
Male,B.Tech,CHD,6.2123227035757
Female,B.Tech,CND,6.707682854230912
Female,B.Tech,ECE,6.83419998189699
Male,B.Tech,ECE,7.055920660923218
Male,MS,ECE,6.766105106970877
Male,B.Tech,CSE,6.864729459295735
Male,B.Tech,ECE,6.622653816920068
Male,B.Tech,CND,6.9791158503751
Male,B.Tech,ECE,8.035276566180256
Male,MS,CSE,9.436676844484843
Male,MS,ECE,8.474864039751239
Male,B.Tech,ECE,5.765577827933663
Male,B.Tech,ECE,6.654593048167466
Female,B.Tech,ECE,7.595963308831092
Female,B.Tech,ECE,7.483290496429023
Male,B.Tech,CSE,7.987325735453075
Female,MS,CND,7.931854303996583
Male,B.Tech,ECE,6.636499755634494
Female,B.Tech,CSE,8.752424003916039
Female,B.Tech,CSE,7.058670603369637
Male,MS,CND,7.28832793678522
Male,B.Tech,CHD,8.47513365703292
Male,MS,ECE,6.952733156023889
Male,B.Tech,CSE,4.0
Male,B.Tech,CSE,7.769386758037574
Male,MS,CSE,8.637490679717242
Male,MS,CHD,8.289809059361284
Female,B.Tech,ECE,5.69754391600795
Other,B.Tech,ECE,6.941130144757679
Male,MS,CHD,7.8052819985122905
Male,B.Tech,CSE,6.46271098910761
Male,B.Tech,CSE,8.412069430809279
Male,PhD,ECE,7.776666970684156
Female,B.Tech,CSE,7.3161044531064
Male,B.Tech,CSE,8.194046983662576
Male,B.Tech,ECE,7.381441525319038
Male,B.Tech,CHD,8.241118372495373
Male,B.Tech,ECE,7.563714722428929
Female,B.Tech,CHD,7.429349670492029
Female,B.Tech,ECE,7.366834868832147
Male,B.Tech,ECE,7.61344326665015
Male,B.Tech,CSE,6.61446090258774
Male,B.Tech,CND,5.698126148127214
Female,PhD,CSE,8.777021705731656
Female,B.Tech,CSE,8.161742300505766
Male,PhD,ECE,8.425989405453022
Male,B.Tech,CND,6.4516243803656295
Female,MS,CND,6.909598018429254
Male,B.Tech,ECE,7.085807099923388
Female,B.Tech,ECE,5.651049655282028
Male,MS,ECE,6.957708748153452
Male,MS,CND,7.985487930389015
Male,B.Tech,ECE,6.236230498811985
Male,MS,CND,8.24171668931534
Male,B.Tech,CSE,6.840704397438126
Female,MS,ECE,7.575355803644173
Male,B.Tech,CHD,5.2950849192710345
Male,B.Tech,CSE,6.147111874169642
Male,B.Tech,CND,6.183863509948909
Male,B.Tech,ECE,5.774692326485038
Male,MS,CND,7.76966899333033
Male,B.Tech,CSE,5.8527480088253485
Female,B.Tech,ECE,6.836257252708785
Male,B.Tech,ECE,7.240411213668656
Male,B.Tech,ECE,6.173830045610822
Male,B.Tech,ECE,7.425408629418585
Female,B.Tech,CND,5.638642128752297
Female,PhD,CHD,7.743911300801855
Female,B.Tech,CSE,6.886782702375231
Male,B.Tech,CND,7.687041091888639
Male,MS,CSE,8.607179679042487
Male,B.Tech,CSE,8.612390622157559
Male,PhD,CSE,8.111705562591245
Male,MS,CND,7.910749076925187
Male,B.Tech,CSE,5.967324470982013
Male,B.Tech,CSE,5.746233668008977
Male,B.Tech,CND,7.2285720863275245
Female,B.Tech,CHD,6.224128500553757
Male,MS,CSE,8.862665440012103
Male,B.Tech,ECE,5.537614268132609
Female,B.Tech,CND,7.486353205824696
Male,B.Tech,CSE,5.994260761182971
Female,B.Tech,CHD,6.179551533227916
Male,B.Tech,ECE,7.539112065252031
Male,MS,CHD,7.526883694724464
Female,B.Tech,ECE,6.4842159324801
Female,B.Tech,ECE,6.187841636448431
Female,B.Tech,CSE,8.785029791613441
Male,MS,CHD,7.567759582243993
Male,B.Tech,CSE,7.051552217432763
Male,MS,ECE,7.858660479803248
Male,B.Tech,CSE,7.221417061724261
Female,PhD,CND,7.992631526517033
Male,B.Tech,CSE,6.79918276545835
Female,B.Tech,ECE,7.393952008993935
Male,B.Tech,ECE,6.136992861997008
Male,B.Tech,ECE,8.089321356628155
Male,B.Tech,ECE,8.185480519041633
Female,B.Tech,ECE,7.606492626158739
Female,B.Tech,CSE,7.069876383596483
Female,B.Tech,CSE,4.009398551795464
Female,PhD,CHD,8.512145566327233
Female,B.Tech,CND,6.608669594771135
Female,MS,CSE,7.827607912007722
Male,B.Tech,CSE,5.102622669477183
Male,B.Tech,CSE,7.493588485874192
Male,B.Tech,ECE,5.551418953173045
Other,B.Tech,CSE,7.118424545991394
Female,PhD,CND,8.75232874095492
Male,B.Tech,CSE,6.530671818682448
Female,MS,CSE,8.851236207659909
Female,PhD,ECE,7.926504810896411
Male,B.Tech,ECE,7.600433076731002
Male,PhD,CHD,7.647607124270737
Female,B.Tech,CSE,8.031130434680524
Male,PhD,CND,8.737995191289645
Female,MS,ECE,8.327850546074611
Male,B.Tech,ECE,6.606715863386189
Female,PhD,CHD,7.598999688285945
Female,B.Tech,CSE,6.609359684780543
Female,B.Tech,CHD,8.110307175748122
Male,B.Tech,CHD,7.129961871569115
Female,B.Tech,CSE,5.44696307048755
Female,B.Tech,ECE,5.875272360580059
Male,MS,CSE,8.877205980596596
Female,B.Tech,ECE,7.487912752127886
Male,B.Tech,CSE,5.765999879260072
Male,B.Tech,CHD,5.234168503825407
Male,B.Tech,CSE,6.374957865399933
Male,MS,CSE,6.704048904407056
Male,MS,CSE,7.8909158569950995
Female,PhD,CSE,9.525812685918153
Male,B.Tech,ECE,5.403043924300828
Female,B.Tech,CSE,6.813974336793785
Male,PhD,CND,8.955963287665627
Male,MS,CSE,8.524361500810066
Male,B.Tech,ECE,6.851259285200862
Female,B.Tech,ECE,6.853651329831803
Male,PhD,CND,7.722045108787711
Male,MS,CND,7.812640960996113
Female,B.Tech,CHD,7.24344071424013
Male,MS,CHD,8.773579480291863
Male,B.Tech,CSE,6.379824376485244
Male,B.Tech,ECE,6.8101648719365375
Female,B.Tech,CND,6.050786519243317
Male,B.Tech,CSE,7.225325179540505
Female,B.Tech,ECE,7.7837794503089635
Male,B.Tech,CSE,7.629648013429895
Female,B.Tech,ECE,5.829812924557645
Female,MS,ECE,8.10280424661949
Other,PhD,CHD,7.961343735874906
Male,B.Tech,ECE,8.011050015652833
Female,B.Tech,CND,6.838687277226462
Male,PhD,CHD,7.540243330879458
Male,B.Tech,CHD,6.780197294392266
Male,MS,ECE,8.320930798439218
Female,MS,ECE,8.17080424419996
Other,B.Tech,ECE,6.48820398634802
Female,MS,CSE,7.590308627090198
Male,MS,ECE,7.308746921248579
Male,B.Tech,ECE,6.605250379664694
Female,B.Tech,ECE,6.144321033474197
Male,B.Tech,ECE,7.970085986177315
Male,B.Tech,CSE,6.098862609268384
Male,B.Tech,CSE,7.1222844623622015
Male,B.Tech,ECE,7.054303903326333
Male,B.Tech,CSE,7.945667447884912
Male,PhD,ECE,8.844684144479187
Male,B.Tech,CSE,7.695969943281328
Male,B.Tech,CSE,7.35292834329013
Other,B.Tech,CSE,5.9513538539059425
Male,B.Tech,CSE,5.931129912261742
Male,B.Tech,CSE,6.154309180235051
Female,B.Tech,ECE,7.751920999627915
Male,B.Tech,CSE,7.073329928250636
Female,MS,ECE,8.608060068514893
Female,PhD,CND,8.801401367160043
Male,B.Tech,ECE,6.274048099700752
Male,B.Tech,CSE,7.032074327557187
Female,B.Tech,CND,6.98700632131641
Female,MS,ECE,7.770548617263049
Male,B.Tech,CSE,6.465157145475288
Male,PhD,CND,8.89237775170553
Male,B.Tech,CHD,7.051971726715501
Other,B.Tech,ECE,7.013144788559768
Male,B.Tech,ECE,6.1972223251314045
Female,PhD,CHD,8.637606215206754
Male,MS,CSE,7.296424749413389
Male,B.Tech,CSE,7.454905528844682
Male,B.Tech,ECE,7.482229360055162
Male,B.Tech,CND,6.587484950676432
Male,B.Tech,CSE,7.31765208118318
Male,MS,CHD,8.129968691331142
Male,MS,CSE,7.972447562632896
Female,MS,ECE,8.009060786101664
Male,PhD,CHD,8.33089091159676
Male,B.Tech,ECE,7.129911672672048
Female,MS,CSE,8.042169421940594
Female,MS,ECE,7.227295066851501
Female,B.Tech,ECE,6.847789048994395
Other,MS,CSE,8.185464020837811
Male,B.Tech,CSE,7.097288728539292
Male,MS,CHD,8.667625181576597
Female,B.Tech,ECE,7.620086589499454
Female,B.Tech,CSE,6.129590464946864
Male,B.Tech,ECE,6.833372891945605
Female,B.Tech,CND,6.688663346552812
Male,B.Tech,CSE,6.995651513372816
Male,B.Tech,ECE,6.9970186001613
Male,B.Tech,CSE,7.611521669239849
Male,B.Tech,CSE,7.177328363141144
Male,MS,CSE,8.861381503645985
Male,PhD,ECE,8.420501568831181
Female,B.Tech,CHD,6.169409479662724
Male,MS,CSE,7.672903565882247
Male,B.Tech,ECE,7.603789070731758
Female,MS,ECE,6.87008221484602
Female,B.Tech,CSE,5.654119585239955
Female,B.Tech,ECE,7.01069720712523
Female,B.Tech,ECE,7.950922118521166
Female,B.Tech,CHD,8.307035431954878
Male,MS,CND,7.84802597708476
Male,MS,ECE,8.742580080890118
Male,B.Tech,ECE,7.072267909768898
Male,B.Tech,CSE,5.468585017756769
Male,MS,CHD,7.994346424465141
Female,MS,CND,7.5667643127649145
Male,B.Tech,CSE,7.918230880477741
Male,B.Tech,ECE,6.974324739645513
Male,B.Tech,ECE,5.72208689344353
Female,B.Tech,ECE,5.500285189091441
Male,B.Tech,CSE,6.979020042585549
Female,B.Tech,CND,4.579782528540294
Male,MS,CHD,7.63728429712047
Male,B.Tech,CSE,7.231030325742842
Male,PhD,CSE,7.771491747972322
Female,MS,CHD,8.69579100983373
Male,PhD,CSE,8.895503274875347
Female,B.Tech,CSE,5.983299047248048
Male,MS,ECE,7.791369078062459
Male,B.Tech,ECE,7.994693151321472
Female,B.Tech,ECE,6.998692465744911
Female,B.Tech,CSE,5.60552142190098
Female,B.Tech,ECE,6.856678931435647
Female,MS,CND,7.402950174392912
Female,MS,CSE,8.77573852749812
Female,B.Tech,ECE,7.605932094324589
Female,B.Tech,CND,6.686243054734372
Female,B.Tech,ECE,7.142148012530041
Female,B.Tech,ECE,5.6918784230275135
Male,MS,CSE,7.472355779009672
Female,B.Tech,ECE,8.553279187692493
Male,PhD,CHD,8.326757326289835
Female,B.Tech,ECE,7.930085804791365
Female,B.Tech,CND,7.232013088408029
Male,B.Tech,CSE,8.314281843029525
Female,B.Tech,CSE,5.00116246740078
Male,B.Tech,CSE,6.811782415980994
Male,MS,CHD,9.151347152351473
Female,MS,CSE,8.66932140489245
Male,B.Tech,ECE,8.32537225879019
Female,B.Tech,CSE,6.993235406343509
Female,B.Tech,ECE,6.462893584586617
Male,B.Tech,CSE,5.972835540312071
Male,B.Tech,CHD,5.9030719083384895
Male,B.Tech,ECE,7.807060562208519
Male,MS,CND,8.359247735294597
Other,MS,ECE,7.953398585468748
Male,PhD,CSE,8.554095327425841
Male,B.Tech,CSE,7.142451759052061
Male,PhD,CND,8.781108850699743
Male,B.Tech,ECE,7.95268675490817
Female,B.Tech,CSE,5.934125899515157
Male,PhD,CHD,8.436822993734896
Female,B.Tech,ECE,5.331133249805918
Male,B.Tech,CSE,7.133020738090596
Female,MS,CSE,8.42301299579111
Male,PhD,CND,7.643140327603421
Male,MS,CSE,7.708476085177417
Female,B.Tech,CSE,7.009526377219802
Male,B.Tech,CSE,7.23391491637339
Female,PhD,CSE,8.160698148387583
Female,B.Tech,ECE,5.827711847595328
Male,B.Tech,CSE,6.945992798080741
Male,B.Tech,CSE,5.347756433059022
Female,B.Tech,CND,6.767358563317855
Male,B.Tech,CSE,6.558626386303071
Male,B.Tech,CSE,6.865734326560579
Male,B.Tech,ECE,6.440678022524317
Male,B.Tech,ECE,5.4923191618438
Male,B.Tech,CHD,6.633656679410488
Female,B.Tech,CSE,7.930820125037319
Female,MS,CND,8.883022562792164
Female,B.Tech,ECE,9.439334278719267
Female,B.Tech,ECE,8.691650408397663
Male,PhD,CSE,7.701531036665949
Female,B.Tech,CSE,6.591562398727341
Male,B.Tech,ECE,6.977214365162223
Male,B.Tech,CHD,6.9144401657663
Male,MS,ECE,8.048673330927357
Male,PhD,CSE,9.50379571077378
Female,PhD,CSE,7.758974227103802
Female,MS,CHD,7.500528204649991
Male,B.Tech,ECE,8.643825930089093
Male,B.Tech,CSE,6.384018656915147
Other,B.Tech,CSE,7.393580650335716
Male,B.Tech,ECE,8.034657369868208
Male,MS,ECE,8.34054931171242
Male,B.Tech,ECE,7.191765633102492
Female,B.Tech,CHD,7.938610769693984
Female,MS,CHD,7.374852010446521
Male,B.Tech,CSE,6.503636870503999
Male,B.Tech,ECE,7.535637588465164
Female,B.Tech,CND,4.930560740785749
Female,B.Tech,CND,8.416583823344693
Male,B.Tech,CHD,7.303392375197781
Female,B.Tech,CSE,7.15303175278115
Male,B.Tech,ECE,5.369487122358943
Male,MS,CND,7.099373612220184
Female,PhD,CHD,8.10070816784957
Male,B.Tech,CSE,7.807429850295599
Male,B.Tech,CND,4.923383987801415
Male,MS,ECE,8.551855360544149
Male,PhD,CSE,8.119984337945818
Other,B.Tech,CSE,6.7765765272583485
Male,B.Tech,ECE,7.2535929416908065
Female,MS,ECE,8.188522066492489
Male,B.Tech,CSE,6.287571410063403
Male,B.Tech,ECE,7.624910088468843
Male,B.Tech,ECE,4.680601860103561
Female,B.Tech,ECE,6.549581113432345
Male,B.Tech,CSE,7.153681763176904
Female,B.Tech,ECE,6.655050684785525
Male,MS,CSE,6.721162787223813
Female,B.Tech,CSE,7.758027378760471
Male,B.Tech,CSE,5.751612187872948
Female,B.Tech,CHD,6.932485992471711
Female,MS,ECE,8.107124217947336
Female,B.Tech,CSE,7.019827153765367
Female,B.Tech,CSE,8.169010925863816
Female,B.Tech,ECE,6.946737440006313
Male,MS,CND,8.299218783287857
Male,B.Tech,CND,6.944095966848759
Male,B.Tech,CSE,7.6129560841662745
Female,B.Tech,CSE,8.393495297047522
Male,MS,CSE,8.096279280630535
Female,B.Tech,ECE,7.781850357583
Male,MS,CSE,9.018730254417537
Male,MS,CSE,8.95002897288199
Male,PhD,CHD,8.107355298194395
Female,B.Tech,CSE,8.036432355745168
Male,PhD,CSE,8.424385580023596
Male,B.Tech,CSE,8.117229997733913
Male,B.Tech,CSE,7.56863458356295
Male,MS,ECE,8.192967653225331
Male,B.Tech,CND,7.433972080346354
Male,B.Tech,CSE,7.255237956038931
Female,B.Tech,CSE,7.2943330451365105
Male,B.Tech,CND,6.841167639418091
Male,B.Tech,CHD,6.748275659392482
Male,MS,ECE,9.234222450560868
Male,MS,CHD,8.334269537777828
Male,B.Tech,CSE,6.4266950777686
Male,B.Tech,ECE,6.722582568570356
Male,PhD,CND,8.828129226723977
Male,B.Tech,ECE,6.263813289911381
Female,B.Tech,ECE,5.517972318188989
Female,B.Tech,CSE,5.591550859397955
Female,B.Tech,ECE,5.271024399795213
Male,B.Tech,ECE,5.701185141735542
Male,B.Tech,ECE,5.81913406019919
Male,B.Tech,CSE,8.385237379608139
Male,B.Tech,ECE,6.953820787340732
Other,B.Tech,ECE,6.636736460863283
Male,MS,CSE,6.9896108558869985
Male,MS,CSE,7.899811521770062
Male,B.Tech,CSE,5.262671937435807
Female,B.Tech,ECE,6.630582828713635
Male,PhD,CHD,9.332247194921838
Male,B.Tech,CHD,7.663803578706365
Male,MS,CSE,7.8531412877518285
Male,B.Tech,CND,7.698123605406357
Male,PhD,CHD,8.039228410936216
Male,B.Tech,CSE,6.199322257120812
Male,B.Tech,CSE,8.704129629532842
Male,MS,CSE,7.200407742255809
Male,B.Tech,CND,6.645878764322649
Male,B.Tech,CSE,7.306033282363511
Male,B.Tech,CSE,6.063765794242552
Female,MS,CSE,8.455423467541987
Female,B.Tech,CHD,6.693405475357747
Male,B.Tech,CSE,7.663910327566857
Male,B.Tech,CSE,7.585984179750518
Male,B.Tech,ECE,6.7569878693741705
Male,B.Tech,ECE,8.710658672590984
Female,B.Tech,ECE,6.334664196566559
Male,B.Tech,ECE,8.348870470548738
Female,B.Tech,CHD,8.174933242628041
Male,B.Tech,CHD,8.77088220766044
Male,B.Tech,ECE,7.174056039343021
Female,B.Tech,CSE,6.21141428807201
Female,B.Tech,ECE,9.076796585329546
Female,PhD,CSE,8.13264926601182
Female,B.Tech,CSE,6.186457427294465
Male,MS,CND,7.867149277866631
Female,B.Tech,CHD,6.018309283842923
Male,B.Tech,ECE,7.526148825123346
Female,B.Tech,CHD,6.3943316182414875
Male,B.Tech,CND,6.7125158300951275
Female,PhD,CHD,8.783889430832481
Male,PhD,CHD,8.611846605088097
Male,MS,CHD,8.01090920079876
Male,B.Tech,CSE,7.1708735287469825
Female,B.Tech,CSE,7.012255430631542
Male,B.Tech,ECE,6.5688449335826355
Male,PhD,ECE,8.298736669576106
Male,B.Tech,CSE,7.490841625492943
Male,B.Tech,CSE,6.87383787102116
Female,B.Tech,CSE,7.4197676302302735
Male,B.Tech,CND,6.163331221576953
Female,PhD,CHD,7.998053174427148
Male,B.Tech,ECE,6.265679496726024
Male,B.Tech,CND,6.434868628207593
Female,B.Tech,CND,8.287181046706092
Female,MS,ECE,8.508227155177252
Male,B.Tech,CND,5.923076881315654
Male,MS,ECE,8.306248807485918
Female,B.Tech,CSE,6.60941768735143
Male,MS,CSE,7.522330790169904
Other,MS,CHD,6.9599823739942455
Female,B.Tech,ECE,7.971918693820244
Female,B.Tech,ECE,5.6361368503328615
Male,B.Tech,ECE,6.948036821990126
Female,B.Tech,CSE,6.053688754275131
Male,MS,CSE,8.543090762948948
Male,B.Tech,ECE,6.66564817368605
Male,B.Tech,CSE,6.865537344479655
Male,B.Tech,ECE,6.8992657370699675
Female,B.Tech,ECE,7.302570334935783
Female,MS,ECE,8.009103334788316
Female,B.Tech,CSE,6.956726811038884
